,features,importance_vals
2864,hsa.mir.32,0.0049176377999901886
3151,hsa.mir.6783,0.004917129840250709
3019,hsa.mir.4797,0.004913703683705535
2030,ENSG00000142798,0.004898288999283977
2914,hsa.mir.377,0.00489703719083991
3207,hsa.mir.934,0.004890947225649142
3204,hsa.mir.92a.1,0.004890681922902331
2420,ENSG00000175324,0.004878760607753065
2343,ENSG00000169047,0.004877721374286921
3009,hsa.mir.4775,0.004873541538836434
2744,hsa.mir.1292,0.004872649622557219
363,ENSG00000113319,0.0048703769511485
1954,ENSG00000136869,0.004866297634143848
114,ENSG00000071553,0.004853361391578801
2842,hsa.mir.3143,0.00485300060652662
3028,hsa.mir.497,0.0048324103528193515
3032,hsa.mir.5003,0.0048320772799706905
13,ENSG00000005249,0.004826802379684522
1924,ENSG00000134690,0.004821909079400939
2809,hsa.mir.2276,0.004814286513137631
2613,ENSG00000204264,0.004807196447472961
1569,ENSG00000102900,0.004802335931626658
2018,ENSG00000141577,0.004768709454074269
152,ENSG00000079435,0.004766583992313826
2971,hsa.mir.4645,0.0047388476729975084
395,ENSG00000115457,0.004730082966416376
3049,hsa.mir.545,0.004722716104006395
2775,hsa.mir.182,0.004682796930428595
1861,ENSG00000129810,0.004679098579690617
3199,hsa.mir.885,0.004674745218071621
2940,hsa.mir.4423,0.004671862256309396
3144,hsa.mir.6761,0.0046447300381259994
3205,hsa.mir.92a.2,0.004626941461228853
2201,ENSG00000160299,0.004606868473820214
1896,ENSG00000132646,0.004600902202400903
2759,hsa.mir.146b,0.00459457088043564
2811,hsa.mir.2355,0.004593032294942532
2786,hsa.mir.1914,0.0045900546590564775
2766,hsa.mir.153.1,0.004589606761855975
3113,hsa.mir.6508,0.004585483220871538
3058,hsa.mir.548o,0.00458545770336059
1565,ENSG00000102384,0.00458434101077728
2953,hsa.mir.4492,0.004578809859813191
2806,hsa.mir.218.2,0.0045731025913300985
1327,ENSG00000254087,0.004572721580043435
906,ENSG00000163519,0.004545044838614558
2256,ENSG00000163535,0.004522682462593366
2926,hsa.mir.3926.2,0.004517871464213385
1192,ENSG00000187608,0.004500021908643248
2937,hsa.mir.4286,0.004496171117643825
1270,ENSG00000204392,0.004494626407649776
3175,hsa.mir.6868,0.004492567903289455
2762,hsa.mir.149,0.004483846718067071
2948,hsa.mir.4453,0.004468809368700022
674,ENSG00000139618,0.00446861513206386
585,ENSG00000133794,0.004465540325181792
937,ENSG00000164342,0.004425819314606088
2968,hsa.mir.4638,0.004386472450296424
459,ENSG00000122406,0.004375227342388825
2761,hsa.mir.148b,0.004374493273403459
3203,hsa.mir.9.3,0.004371462452108971
1276,ENSG00000205220,0.004367807531380095
1090,ENSG00000174371,0.004362760400181287
2543,ENSG00000188229,0.004361052182321146
3027,hsa.mir.496,0.004352974681004866
2861,hsa.mir.3194,0.00435036112445232
2121,ENSG00000152253,0.004328435705392621
764,ENSG00000147669,0.0043276799029627
2844,hsa.mir.3150b,0.0043261354294008925
2898,hsa.mir.3664,0.0043240872753267465
745,ENSG00000145494,0.004307557964939406
2961,hsa.mir.4522,0.004289489895636506
1921,ENSG00000134480,0.00428929355355649
3109,hsa.mir.6499,0.004287508627094212
2525,ENSG00000186638,0.004282897245066124
1099,ENSG00000175482,0.004275781703345274
3004,hsa.mir.4762,0.004254345825211203
2781,hsa.mir.18a,0.004253408679433051
2939,hsa.mir.433,0.004248161395940997
368,ENSG00000113558,0.004224912408535602
2814,hsa.mir.24.2,0.004221563421051542
1725,ENSG00000115286,0.004200844507431611
609,ENSG00000135476,0.004180929520080099
2969,hsa.mir.4639,0.0041801568120718
1385,ENSG00000040275,0.00417775501396136
2718,hsa.mir.1226,0.0041727698255272115
2834,hsa.mir.3124,0.004172184948110953
2992,hsa.mir.4728,0.004170100643350451
1751,ENSG00000117410,0.004167410642987761
3124,hsa.mir.655,0.004163705130431481
2492,ENSG00000184445,0.004161765490425751
2355,ENSG00000169679,0.0041462968123960305
2351,ENSG00000169398,0.004116179534530601
2763,hsa.mir.150,0.004112775839748792
176,ENSG00000087245,0.0041017181433835505
1915,ENSG00000134324,0.004096130030011409
3090,hsa.mir.585,0.004094138547443436
2821,hsa.mir.29b.2,0.004066722604766255
1777,ENSG00000120334,0.004054777465114512
1756,ENSG00000118193,0.004047808253089897
3183,hsa.mir.6892,0.0040122736769262705
219,ENSG00000099769,0.004011840120365377
2995,hsa.mir.4740,0.004007766703143716
1741,ENSG00000116675,0.00399055450157519
2183,ENSG00000158373,0.0039851341476241945
3106,hsa.mir.641,0.003981629551271908
1558,ENSG00000101751,0.003972005780378822
3157,hsa.mir.6802,0.003961602842537104
3172,hsa.mir.6854,0.003958561217332317
599,ENSG00000134853,0.003951132518523082
341,ENSG00000111276,0.003939211289834929
85,ENSG00000062038,0.003936279209046916
983,ENSG00000166816,0.003925358008164039
3023,hsa.mir.487a,0.003923076092323754
1841,ENSG00000127920,0.0039121582882035
502,ENSG00000126067,0.0039015155094966757
1659,ENSG00000109458,0.0039001589215104104
268,ENSG00000103342,0.0038982650218531488
2366,ENSG00000170485,0.003885076318256324
3010,hsa.mir.4777,0.0038782576911034995
2035,ENSG00000143228,0.0038764103232097114
1791,ENSG00000121621,0.003856017420516764
649,ENSG00000137812,0.0038549989603779977
3137,hsa.mir.6737,0.003840978474472649
102,ENSG00000069248,0.003835044261878693
3159,hsa.mir.6806,0.003831749772580224
2863,hsa.mir.3199.2,0.0038316312547431153
950,ENSG00000165025,0.0038310886087310793
3022,hsa.mir.485,0.0038248397947245392
3053,hsa.mir.548b,0.0037907089957298014
3075,hsa.mir.5694,0.003778140469057689
2778,hsa.mir.185,0.003766793882980437
1320,ENSG00000246705,0.0037635491857326998
1703,ENSG00000113368,0.003763501633220585
2731,hsa.mir.1254.2,0.003731321050254337
2530,ENSG00000186871,0.0037295715424988884
2813,hsa.mir.24.1,0.0037244317521339097
2553,ENSG00000196139,0.0037105687249641053
3094,hsa.mir.600,0.00370343093178235
714,ENSG00000143147,0.0036866633427416673
2729,hsa.mir.1251,0.0036840207120985725
1878,ENSG00000131323,0.0036641861411044374
683,ENSG00000140285,0.0036598916971706786
130,ENSG00000075218,0.0036587747899466195
1363,ENSG00000011465,0.0036505882302935787
3066,hsa.mir.5579,0.003644154431822244
425,ENSG00000117724,0.0036388097978851874
2715,hsa.mir.1181,0.003623061594553292
533,ENSG00000129675,0.0036216420571145136
3132,hsa.mir.6728,0.0036178444476172443
3122,hsa.mir.6516,0.003612534494350257
1088,ENSG00000174130,0.003592549471268285
3069,hsa.mir.559,0.003590237821044866
1722,ENSG00000115020,0.003589390244378592
549,ENSG00000130876,0.003588819948463424
669,ENSG00000138778,0.0035881795694876926
2129,ENSG00000153201,0.0035861793653202767
1815,ENSG00000124440,0.0035847656613987055
2980,hsa.mir.4664,0.0035821221378137123
2919,hsa.mir.3912,0.0035821036278866816
560,ENSG00000131747,0.0035801068105502055
465,ENSG00000122952,0.003568431014755333
1359,ENSG00000008196,0.0035487385440501383
1107,ENSG00000176428,0.0035484360250120518
713,ENSG00000142945,0.0035367463478905847
3202,hsa.mir.9.2,0.0035351639641521613
2784,hsa.mir.191,0.00352526805785601
3080,hsa.mir.570,0.00352007571287686
3011,hsa.mir.4781,0.003512412546115229
664,ENSG00000138613,0.003511454521685664
1653,ENSG00000108821,0.0035068278160542833
3042,hsa.mir.5090,0.0034945871160016397
2991,hsa.mir.4727,0.003493873961706413
2159,ENSG00000156427,0.003490984768781118
2830,hsa.mir.30c.1,0.0034896412285161204
849,ENSG00000156587,0.0034834430195769526
2294,ENSG00000164919,0.0034760998954834576
1611,ENSG00000105379,0.003463907217083033
3048,hsa.mir.543,0.0034576558700246097
868,ENSG00000160145,0.0034436893229394627
2169,ENSG00000157350,0.0034414876857408673
1532,ENSG00000100162,0.0034361061283834714
835,ENSG00000154839,0.003435437326261308
2580,ENSG00000197409,0.00343267964090046
1361,ENSG00000010610,0.0034276312340807634
